gender,genderLooking,age,name,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,city,location,distance,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,verified,shareProfileEnabled,lastOnlineDate,lastOnlineTime,birthd,whazzup,pictureId,userId
F,M,23,sristi,0.35,3,1241,38,0,0,True,True,False,CH,Gampelen,Gampelen,63.0,0,0,0,1,0,0,0,2,False,True,True,False,False,False,0,1,2015-04-06T15:27:03Z,1428334023.0,0,Positivity😉,54f4c197e96da105268b4d23,54fa278d170ba04b738b4b77
F,M,20,fabiennestéphanie,0.23,8,821,45,0,0,True,True,True,CH,Rubigen,Rubigen,80.9,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-08T10:34:10Z,1428489250.0,0,instagram: fsschranz,54f4c8c00b6ea11f998b4868,5521839f180ba02c438b4ed1
F,M,23,J'J,0.96,8,1900,74,2,0,False,False,False,CH,Walenstadt,Walenstadt,215.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:59:22Z,1428335962.0,0,huhuu:),54f4ce6d1a0ba0d30f8b4996,54f4ce83066ea118438b45fd
F,M,21,Mél,0.73,4,1912,49,0,0,False,True,False,FR,Villeurbanne,Cuzieu,159.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T14:57:15Z,1428332235.0,0,"""Fuck the World  Bitches."" Des vrais hommes (pas en carton) ça existe ou ça se passe coms?",54f4d815c86da16d928b4de6,5504d8581c0ba01f408b4c97
F,M,24,Lulu,0.96,14,954,32,0,0,True,True,True,DE,Lahr/Schwarzwald,Lahr/Schwarzwald,222.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-08T14:40:11Z,1428504011.0,0,nur freundschaften,54f4d8d8c56da1b64e8b4613,54f63f440b6ea123538b49f5
F,M,22,just smile,0.69,5,1613,36,0,0,False,True,False,DE,Ulm,Heimenkirch,277.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:53:27Z,1428332007.0,0,Mein Herz gehört der Musik...meine Leidenschaft ist das tanzen ♥,54f4f8741b0ba000578b45f5,55214d58ea6da1c4518b45cc
F,none,23,cdezeus,0.88,4,1335,162,0,0,False,False,True,CH,Echandens,Lausanne,0.7,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-01T08:59:59Z,1427878799.0,0,...,54f5a9dcc56da1ff7f8b47f4,54f5ab66150ba0b8238b4d49
F,M,19,kariin_,0.92,4,773,11,0,0,False,True,False,CH,Solothurn,Selzach,98.8,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-24T18:56:15Z,1429901775.0,0,just smile :),54f5fe2ccb6da1760e8b4801,553a91c2086ea1c99d8b4bc0
F,M,22,Nadine,0.69,5,562,13,0,0,False,True,True,CH,Meisterschwanden,Luzern,140.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-08T14:44:54Z,1428504294.0,0,Meld di ;),54f60394c96da1d1798b474e,54f60412086ea18c568b45c6
F,M,22,Jägermeisterin,0.85,5,1136,10,0,0,True,True,False,DE,Hagen,Westerburg,460.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:56:43Z,1428332203.0,0,Es gibt nichts nettes zusagen 😱,54f6197a1c0ba02d118b4bf2,54f619c41b0ba0d90e8b4920
F,M,24,eli.s__,0.8,5,4489,174,0,0,True,True,False,CH,Thun,Solothurn,102.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-26T11:47:13Z,1430048833.0,0,not size zero! and now ?😏,54f63eccea6da171558b4a28,552e3b62c76da104458b45b9
F,M,24,lara,0.88,5,1040,63,0,0,False,True,False,CH,Peseux,Peseux,55.1,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-04T18:47:07Z,1428173227.0,0,Take life with a smile 😊,54f641810b6ea132538b4ba8,550c64edcb6da182588b498c
F,M,20,Norma,0.65,3,5813,327,0,0,False,True,False,CH,Crissier,Crissier,6.4,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-26T11:21:19Z,1430047279.0,0,Pas intéressée par les plans cul !,54f64584c96da14e5d8b4865,54f711ffe86da1701a8b49f1
F,M,22,Byronbay,0.46,3,1212,32,0,0,False,False,False,DE,Köln,Euskirchen,462.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T18:53:07Z,1430074387.0,0,...,54f6474ccd6da166358b458b,55100f00e66da1a7228b45a9
F,M,19,Mathi,0.77,13,1257,87,0,0,False,True,False,CH,Montreux,Montreux,23.4,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-06T12:10:24Z,1428322224.0,0,Snowboard | Canada | Gymnastique | Compétitions | Adrénaline | Longboard | Amour | Famille,54f6dc36076ea1a4678b4a86,54f6dc39160ba0f0608b4927
F,M,19,Alyssa,0.73,5,2215,84,0,0,True,True,False,FR,Colmar,Wolfisheim,243.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,1,1,2015-04-06T14:27:26Z,1428330446.0,0,Colmar/Strasbourg. snap: alyssaknb. insta: alychels,54f6e9d2e96da1c0688b4ac0,54f6e9d2934b701b068b492f
F,M,22,Yvonne,0.42,2,3816,149,0,0,True,True,True,DE,Kempten (Allgäu),Kempten (Allgäu),310.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T16:04:34Z,1428336274.0,0,life is simple people are complicated ..!,54f6fe54066ea19d208b4939,54f6fe5b160ba0df148b4c38
F,none,23,Selschii,0.65,5,883,22,0,0,False,True,False,DE,Freiburg im Breisgau,Hinterzarten,190.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:32:11Z,1428334331.0,0,"Wenn dir das Leben eine Zitrone schenkt, verlange nach Salz und Tequila!!",54f71c0c1c0ba0e8848b45d3,54f81d91160ba0161b8b501b
F,M,26,Kali Jay,1.0,2,2055,119,1,0,True,True,True,IT,Milano,Milano,229.0,0,0,0,1,0,1,0,1,False,True,False,False,False,False,1,1,2015-04-06T16:10:50Z,1428336650.0,0,"Normality is mediocrity. Wanderer, freedom seeker, dark chocolate eater. This is me.",54f73c7be86da14a7a8b4e4b,54fa89e0180ba0bb778b4a60
F,M,19,Cnm,0.38,1,9011,744,1,0,False,False,True,CH,Zürich,Frutigen,77.3,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-26T11:41:14Z,1430048474.0,0,...,54f75d2c1b0ba0bd3f8b4d0b,55335924170ba002068b4b75
F,M,24,Lady,0.62,5,1032,58,0,0,True,False,False,DE,Stuttgart,Kornwestheim,323.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:01:05Z,1428336065.0,0,Lady,54f770c7076ea1ee228b4712,54f770c9e86da1aa4a8b4806
F,M,23,Lynn,0.77,13,2397,244,0,0,True,False,False,CH,Suhr,Suhr,144.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-08T14:30:42Z,1428503442.0,0,🙈✌️,54f78a8dca6da1ef0e8b4574,5501c777c96da196158b47b4
F,M,24,MalyLisek,0.65,2,1361,54,119,0,False,False,False,DE,Memmingen,Memmingen,313.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:05:04Z,1428336304.0,0,hey ho :-),54f82e56e56da10f3d8b4621,551ec049096ea1835d8b4578
F,M,21,Ambra,0.73,7,1916,157,0,0,True,True,True,CH,Fribourg,Friborgo,50.1,0,0,0,1,0,1,0,1,False,False,False,True,False,False,0,1,2015-04-07T12:10:03Z,1428408603.0,0,🌞🌞🌞,54f8484fcc6da12e7b8b4645,54f85f50c86da196838b4e9e
F,M,22,Choupa,0.92,4,1102,105,0,0,True,True,True,FR,Belfort,Belfort,125.0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-03-30T21:26:13Z,1427750773.0,0,la seule chose que l'on rate c'est celle que l'on ne tente pas,54f88476190ba063358b4746,54f8b62fe86da1fa808b48cc
F,none,24,Miimii,1.0,6,1022,22,1,0,True,False,False,CH,Thun,Thun,79.6,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-08T14:45:16Z,1428504316.0,0,......NO GAME.....,54f89468c76da1b71a8b49f8,550f01caea6da1c76e8b476d
F,M,26,Sandra,0.88,8,2024,118,0,0,False,False,True,DE,Bietigheim-Bissingen,Freudental,331.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T15:55:47Z,1428335747.0,0,"Dont be eye Candy, be Soulfood",54f8aee41a0ba08b638b49c9,54f8b87acb6da1dd5f8b4de0
F,M,21,Aurora Ria,1.0,17,1668,72,0,0,False,False,True,CH,Zürich,Dietlikon,180.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,0,2015-04-25T20:52:47Z,1429995167.0,0,schrib doch odär trausch di nöd? 😁,54f8dcac086ea171608b4576,54f8e9ed150ba052738b477f
F,M,22,Sandra,0.58,4,1535,44,0,0,True,True,True,CH,Stein (AG),Frick,152.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-08T10:47:33Z,1428490053.0,0,"Wenn man keine Ahnung hat, einfach mal die Fresse halten✌️😊",54f8e1e4c86da11b2e8b4c54,55218bde180ba061488b4710
F,M,22,MariaJose,0.6,4,1266,9,0,0,True,True,False,IT,Torino,Candiolo,190.0,0,0,0,1,0,0,0,2,False,False,False,True,True,False,0,1,2015-04-26T10:21:37Z,1430043697.0,0,:),54f9133bc86da1b53d8b4c0a,553628e7086ea1519f8b485d
F,M,24,Mary,0.15,4,1239,73,0,0,True,True,True,UA,Киев,Le Grand-Saconnex,51.9,0,0,0,1,0,1,0,1,False,True,False,False,False,False,0,1,2015-05-03T09:44:47Z,1430646287.0,0,Looking for new friends),54f950171a0ba0c45a8b4c0a,54f951d30b6ea1e25d8b463a
F,M,26,Amilia,0.42,4,1263,35,0,0,False,True,False,DE,Frankfurt am Main,Frankfurt am Main,427.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:57:06Z,1428335826.0,0,Be Real,54f950d0c86da154528b45d7,54f95122c46da14b3c8b47a8
F,M,22,dani💁,0.54,2,1189,29,0,0,True,True,False,DE,Hochdorf,Reichenbach an der Fils,322.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:54:48Z,1428332088.0,0,live.laugh.love!,54f980520b6ea1796b8b4f5d,54f9891b180ba0285a8b4751
F,M,20,Sarah,0.85,1,157,3,0,0,True,False,False,CH,"Lausanne, Switzerland",Chavannes-près-Renens,4.8,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-07T21:44:57Z,1428443097.0,0,Salut 😊,54f9b0d4e76da1466d8b462c,551d7e50140ba0bc558b4c20
F,M,22,stephanie,0.65,4,4290,292,0,0,True,False,False,CH,Fribourg,Fribourg,49.2,0,0,0,0,0,1,0,1,True,False,False,False,False,False,0,1,2015-04-26T12:35:55Z,1430051755.0,0,Profiter de la vie sans regret :),54f9c05bcb6da1091e8b4636,553c884e160ba0e51b8b47b9
F,M,23,Veneno,0.96,5,797,41,0,0,False,True,True,CH,Arbon,Salmsach,237.0,0,0,0,1,0,1,0,1,False,True,False,False,False,False,0,1,2015-04-06T14:52:32Z,1428331952.0,0,Keine find ich dä intressant! 🙅✌,54f9c253180ba032368b48f3,551e55e3150ba039108b4c8e
F,M,22,Ziya,0.0,2,397,13,0,0,False,False,False,DE,Heidenheim an der Brenz,Heidenheim an der Brenz,360.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:08:23Z,1428336503.0,0,Match me if you can ;),54f9e3f8150ba00b6e8b4c74,55225414cb6da19f738b4c2e
F,M,21,PiaLu,0.69,1,983,24,0,0,True,True,False,DE,Groß-Gerau,Rüsselsheim,408.0,0,0,0,1,0,1,0,2,False,True,True,False,False,False,0,1,2015-04-06T14:23:53Z,1428330233.0,0,Don't regret anything you do 'cause in the end it makes you who you are!  ❤,54f9ea240a6ea1c1068b4e6e,54f9eac6cb6da1be5c8b4f45
F,none,25,💕Princess💕,0.42,3,1313,33,0,0,True,False,False,DE,Stuttgart,Stuttgart,0.0,0,0,0,1,0,1,1,1,False,False,True,False,False,False,0,1,2015-04-27T19:43:13Z,1430163793.0,0,Mein Kontingent für Psychos ist derzeit leider erschöpft!,54f9f18b066ea1da288b4d65,553ba384150ba07d0d8b468c
F,M,19,anshyy,0.85,2,1049,19,1,0,False,True,False,CH,Landiswil,Landiswil,93.8,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-02T16:56:49Z,1427993809.0,0,"ride hard, live free, die young😈😱💙…",54f9f7a7c86da1dc958b4641,54faa07e1b0ba0c50f8b4dc8
F,M,25,Vanessa,0.88,7,1002,84,0,0,False,True,False,FR,Mont-Dore,Clermont-Ferrand,281.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T16:00:28Z,1428336028.0,0,💋😚,54f9f83f0b6ea159018b46f3,5512625be96da1f6348b479a
F,M,20,Valentina,0.85,16,2508,338,0,0,False,False,True,IT,Lusigliè,Torino,180.0,0,0,0,1,0,0,0,1,False,False,False,True,False,False,0,1,2015-04-08T11:57:18Z,1428494238.0,0,sono una tipa che cerca l uomo della sua vita .....,54f9fc3ce86da1a79b8b4ada,55057ce0c56da1785f8b4a4c
F,M,24,Juli,0.62,5,1016,141,0,0,True,False,False,DE,Dillingen/Saar,Dillingen/Saar,316.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:59:36Z,1428332376.0,0,👀✋,54fa10fb190ba0003e8b4900,55186600160ba0125d8b456f
F,M,24,Caro,0.96,14,1291,83,1,0,False,True,False,FR,Nomeny,Nomeny,265.0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T15:55:59Z,1428335759.0,0,Tt simplement moi,54fa22df160ba0cd788b45bc,551db9051c0ba07c488b4ddb
F,M,22,Serena,0.85,6,995,97,0,0,False,False,True,CH,Lausanne,Saint-Prex,16.0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-05T07:13:49Z,1428218029.0,0,Fiesta and sport,54fa2de2ea6da15f8f8b4e4d,54fa2f9d086ea1fc418b4a0a
F,M,22,NB LP,0.38,4,1111,33,0,0,True,True,True,DE,Frankfurt am Main,Frankfurt am Main,424.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,0,2015-04-06T14:59:44Z,1428332384.0,0,sometimes you need to walk alone...just show that you can...;),54fa4c44066ea176538b4a56,552283dcc56da179158b4dd0
F,M,25,Fabienne,0.81,6,2307,30,0,0,False,False,False,CH,Boswil,Eschenbach (LU),145.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-26T11:18:02Z,1430047082.0,0,nobody is perfect,54fabcd5066ea108788b4bdf,54fabcdf06eb122c2a8b4924
F,M,23,M.k,0.42,2,685,6,0,0,True,False,False,DE,Pulheim,Blankenheim,431.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:56:36Z,1428335796.0,0,🌍👟,54fabf56150ba0104e8b4b71,550a76b01a0ba0943c8b4f67
F,M,24,Giusilla,0.92,9,2006,49,0,0,True,False,False,CH,Solduno,Solduno,169.0,0,0,0,1,0,1,0,1,False,False,False,True,False,False,0,1,2015-04-26T14:58:18Z,1430060298.0,0,................!,54fac528140ba046458b4b23,551e69c80b6ea1bb3c8b4ba9
F,none,24,d_b_lopez,0.77,3,1320,85,0,0,True,True,False,CH,Neuchâtel,Cornaux,64.2,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,1,2015-04-06T10:18:43Z,1428315523.0,0,"""Damn!"" I whispered to myself while biting my lip.",54fae9551b0ba0da058b46a6,55093c69076ea1b8278b48e1
F,M,22,mimi1607,0.92,5,1354,63,0,0,True,False,True,DE,Hürth,Hürth,483.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:47:12Z,1428331632.0,0,I want someone who will never stop choosing me.,54fafacfcb6da1802d8b49b0,551c39a81c0ba0444d8b4650
F,M,20,Lisa,0.65,3,2625,32,1,0,True,False,True,DE,Frankfurt am Main,Küssaberg,173.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T09:27:08Z,1430040428.0,0,redhead_loves_creative,54fb069a076ea167478b49d8,552c33b6140ba031288b45a9
F,M,20,Seline,0.5,3,777,8,0,0,True,False,False,CH,Egliswil,Menziken,143.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-08T08:30:53Z,1428481853.0,0,🙈🙉🙊,54fb28da1c0ba0a8578b4a71,54fcb3781c0ba0e36b8b45db
F,M,19,kata_rina,0.08,3,1423,43,0,0,True,False,False,CH,Kaisten,Kaisten,156.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T20:44:03Z,1428353043.0,0,🍉🍉,54fb4041c46da1ff4a8b47b1,54fb421bc86da134768b4854
F,M,25,-Chrissi-,0.92,7,1141,33,0,0,True,True,True,DE,Köln,Köln,486.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T16:10:49Z,1428336649.0,0,💎...I'm perfectly incomplete...I'm still working on my masterpiece...💎,54fb40d3c76da1395b8b4c6a,54fb40d7160ba0fb218b4fa4
F,M,22,andry,1.0,19,2630,259,0,0,False,True,False,IT,Carmagnola,Carignano,198.0,0,0,0,1,0,0,0,1,False,False,False,True,False,False,0,1,2015-04-08T14:12:03Z,1428502323.0,0,vivo nel mio mondo fatto di favole 😇😇,54fb71f0ca6da18b028b475b,54fc734c150ba00c028b46d2
F,M,24,Amandine,0.58,2,1644,111,1,0,True,True,True,FR,Evian-les-Bains,Anthy-sur-Léman,24.6,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-07T11:12:45Z,1428405165.0,0,What are you waiting for ?,54fb74d5076ea1cb768b4e8c,54fb77f3160ba0140b8b4d1e
F,none,25,Vicky,0.92,7,2324,234,1,0,False,False,True,CH,Rüschlikon,Kilchberg ZH,170.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-27T19:40:00Z,1430163600.0,0,Welche Frau hat Lust auf was versautes mit mir zu machen?,54fb80ebc96da1c1338b48f6,54fb82e71a0ba01b648b4988
F,M,21,bell7chen,0.54,2,1213,43,0,0,False,True,False,CH,Mühlethurnen,Mühlethurnen,74.5,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-02T13:22:55Z,1427980975.0,0,insta: bell7chen,54fb8cac1c0ba01c898b4bda,550b050a1a0ba0e17a8b4920
F,M,21,BastosMeg,0.69,1,1136,68,0,0,True,True,False,FR,Morez,Morez,46.9,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-07T10:24:34Z,1428402274.0,0,...,54fb9c4cea6da106568b4a02,54fb9c520b6ea1cb098b45c4
F,M,21,tessa,0.77,13,1765,30,0,0,True,False,False,CH,Luzern,Luzern,140.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:32:18Z,1428334338.0,0,Rotblau!! ❤️💙,54fc4c32140ba0572c8b4a6b,551197bb150ba00e5b8b4f48
F,M,22,Mary,0.85,4,3307,120,0,0,False,False,True,CH,Zürich,Baden,165.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-08T15:15:42Z,1428506142.0,0,Be careful who you trust. The Devil was once an Angel.,54fc5b48140ba0ba448b47fa,54fc5b4a190ba09c528b4a75
F,M,22,Mona,0.15,5,1954,102,0,0,False,True,False,DE,Jülich,Jülich,489.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T16:13:41Z,1428336821.0,0,🙋💕,54fc6a29086ea1e9748b4a3f,551db05bc56da1c1498b4d95
F,M,22,Simona,0.19,4,1661,134,1,0,False,False,False,CH,Luzern,Luzern,140.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:47:20Z,1428331640.0,0,und los gahts:-),54fc6caae66da14c568b45a4,54fc6df1cc6da137888b4573
F,M,20,Manon,1.0,4,5152,313,0,0,True,True,True,FR,Lyon,Lyon,161.0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,1,2015-04-26T16:31:21Z,1430065881.0,0,😇😇😇,54fc6f63c76da1e73a8b4a27,55282e5c076ea17d028b4be6
F,M,19,Nadine,0.0,4,847,9,0,0,True,True,True,CH,Thun,Steffisburg,80.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T09:25:21Z,1430040321.0,0,🌸💟🌅🌄💋💥👿,54fc8400e96da19b2c8b4d42,54fc840a086ea1977f8b4d63
F,M,24,Kati,0.85,8,1024,19,0,0,True,True,True,DE,Schönwald im Schwarzwald,Schönwald im Schwarzwald,212.0,0,0,0,1,0,1,1,1,False,False,True,False,False,False,1,1,2015-04-26T11:51:12Z,1430049072.0,0,"Without music, life would be a mistake...",54fc84ac1a0ba05f688b4d94,54fd7c5bc76da1c6208b491b
F,M,19,Meri,0.92,5,977,37,0,0,False,False,True,CH,Locarno,Locarno,171.0,0,0,0,1,0,0,0,1,False,False,False,True,False,False,0,1,2015-04-05T10:49:44Z,1428230984.0,0,le impronte di una leonessa non possono essere cancellate da quelle di una gatta,54fc95a21a0ba0f90b8b4845,551699c5c46da1be168b479e
F,M,24,mira_90,0.15,4,703,12,0,0,False,True,True,DE,Erpel,Erpel,454.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:10:42Z,1428336642.0,0,Kleiner Workaholic 🙈,54fcbaefe86da1f0268b457e,54fcbaf6160ba0da2f8b4707
F,M,20,giulietta,0.19,3,2099,53,5,0,True,True,True,CH,Suhr,Suhr,145.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T04:55:57Z,1430024157.0,0,:),54fcbd50150ba0e7128b4e4e,55131189c56da1e0068b460e
F,M,21,Melisa,0.85,3,1949,72,0,0,False,True,False,CH,Monthey,Bex,41.3,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-25T19:51:44Z,1429991504.0,0,insta : xp_melisa,54fcbeffc76da1d9728b458b,553019d6086ea12a6a8b487e
F,M,25,Sari,0.81,3,5825,220,0,0,True,True,True,DE,Stuttgart,Stuttgart,315.0,1,1,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-26T18:51:03Z,1430074263.0,0,"mir geht's gut, danke!",54fd55560b6ea108318b4dfd,553d1b63ee6da1de0e8b524b
F,M,25,oceanerousier,1.0,4,422,18,0,0,False,False,False,FR,Souain-Perthes-lès-Hurlus,Souain-Perthes-lès-Hurlus,335.0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T16:19:50Z,1428337190.0,0,je suis novice sur le site allez venez pour que on parle facebook ; Oceane Rousier,54fd6887cd6da1a9948b45d8,54fd6b96cd6da17c9f8b4578
F,M,20,Audrey,0.54,4,889,68,0,0,True,True,True,CH,Vevey,Blonay,20.8,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-07T10:49:48Z,1428403788.0,0,music - love - fun 😊,54fd78e21a0ba064288b4af2,54fd79800a6ea1314b8b4d71
F,M,22,Fabi51,1.0,5,2632,210,0,0,True,False,False,CH,Meggen,Meggen,145.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-08T09:58:38Z,1428487118.0,0,Love who loves you back <3,54fdb01b1b0ba0d0368b4832,55073d980a6ea1011d8b4c76
F,none,24,Missy,0.69,3,1637,50,0,0,False,True,False,DE,Köln,Köln,492.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-27T19:42:30Z,1430163750.0,0,💁💁💁,54fdc132c56da1991f8b4da8,552ebd97190ba0c8168b45ff
F,M,19,Schatz💕❤️,0.08,3,2950,151,0,0,False,False,True,CH,Winterthur,Winterthur,193.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:28:59Z,1428330539.0,0,"If you like me, raise your hand, if not then raise your standard 😉 You want me? Get me!",54fde4f2ca6da1fa6f8b45df,54fde4f4086ea1749c8b497d
F,M,23,Mrs Goodlife,0.35,6,1609,68,0,0,True,False,False,DE,Köln,Köln,492.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:16:51Z,1428337011.0,0,👑👑👑,54fdf345180ba035468b4805,55043b09c46da114458b464b
F,M,21,Monica,0.46,4,1221,67,0,0,True,False,False,CH,Orbe,Lausanne,1.0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,1,2015-04-26T02:21:06Z,1430014866.0,0,Snap : Monicaa_m21,54fe2b6ac76da1a4078b4757,54fe31e1076ea1d8888b488a
F,M,24,Ari,0.96,2,1244,48,0,0,True,False,False,CH,Zürich,Zürich,173.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T15:57:53Z,1428335873.0,0,🐰🐰🐰,54fe2ed8e96da114338b4bc8,5522442f1c0ba0554d8b4ea3
F,M,24,Nini,0.73,3,1694,37,0,0,False,True,False,DE,Brühl,Brühl,350.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:09:24Z,1428336564.0,0,"Es gibt kein Weg zum Glück, Glück ist der Weg",54fee49d0b6ea1113f8b494d,5505e50a150ba09b678b4b97
F,both,22,CarmeLita,0.77,6,407,7,0,0,False,False,False,DE,Frankfurt am Main,Frankfurt am Main,428.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:50:58Z,1428331858.0,0,"Das Leben ist das, was du daraus machst!<3",54ff23cc096ea157618b4594,5517c441cd6da1062c8b456b
F,M,21,Emmaa,0.92,5,2525,182,0,0,False,True,False,CH,Vevey,Attalens,18.2,0,0,0,1,0,1,0,1,True,False,False,False,False,False,1,1,2015-04-26T19:01:17Z,1430074877.0,0,Españolita,54ff24821a0ba01b798b4ccb,552e88a4c56da1c04d8b4712
F,M,20,Auru,0.77,12,2600,39,0,0,False,False,False,CH,Weesen,Kappelen,79.9,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-08T08:54:19Z,1428483259.0,0,juhuu... Früehlig ☺️☀️😎🍀🚗💨💨 insta: Auru_1995,54ff290ac46da1205f8b4b8f,5512ed66c56da177398b4bb1
F,none,24,Snookii,0.96,8,1816,88,0,0,True,True,True,CH,Dietikon,Zürich,171.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T09:14:22Z,1430039662.0,0,Latinoooos!!,54ff33e4150ba0e1518b4743,552ea298e96da1a66f8b461a
F,M,20,Méryl,0.88,4,1452,42,0,0,True,True,False,CH,Saint-Ursanne,Six-Fours-les-Plages,388.0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,1,2015-04-14T09:17:54Z,1429003074.0,0,♡Tattoos & Subaru♡,54ff3fad140ba0a74f8b4c38,5509b08d150ba0c51c8b4a95
F,M,20,Louanne,0.27,1,756,10,0,0,True,False,False,DE,Frankfurt am Main,Frankfurt am Main,428.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:26:08Z,1428330368.0,0,is that all there is?,54ff411ce96da1af938b47f4,54ff43610b6ea138688b46dd
