gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,countDetails,crypt,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online,pictureId,userId,isSystemProfile
F,22,Elle,8,4920,138,True,False,False,False,False,False,2015-04-27 18:39:55,1430159995.0,1,True,False,False,False,False,False,Lausanne,Lausanne,0.0799999982118606,False,False,False,False,False,1.0,False,True,False,54b6aafdc96da18b0a8b4cc9,54b6ab041a0ba0fa618b487e,False
F,23,Joannna,4,1254,77,True,True,True,False,False,False,2015-04-07 12:22:40,1428409360.0,1,True,False,False,False,False,False,Divonne-les-Bains,Divonne-les-Bains,0.9200000166893004,False,False,False,False,False,43.400001525878906,False,True,True,54b6e48d170ba05d788b4806,54bda5d7180ba0aa068b4a4e,False
F,23,Aki,23,8503,410,True,True,True,False,True,True,2015-04-07 07:54:30,1428393270.0,5,True,True,False,True,True,False,Turin,Turin,1.0,False,False,False,False,False,181.0,False,True,False,54b6eb93ca6da1ef0a8b485b,54bc3838c76da1bb7a8b47dc,False
F,22,Pauline,5,1611,127,True,False,False,False,False,True,2015-04-08 15:31:01,1428507061.0,1,True,False,False,False,False,False,Briançon,Briançon,0.8799999952316284,False,False,False,False,False,182.0,False,True,True,54b7236fc76da1e54d8b4b3c,54ff3dba09eb121c188b4887,False
F,23,ChriSSi,3,3530,105,True,True,False,False,False,False,2015-04-26 19:02:19,1430074939.0,1,False,False,True,False,False,False,Bern,Bern,0.0,False,False,False,False,False,0.0,False,True,True,54b7ac3f170ba01b388b4a11,551fefbf066ea19d018b4d18,False
F,23,Frenchiie,5,3280,124,True,True,False,False,False,True,2015-04-24 22:50:31,1429915831.0,1,True,False,False,False,False,False,Lyon,Villeurbanne,0.0,False,False,False,False,False,158.0,False,True,False,54b7f8ef190ba0ae6c8b46cf,54fe117b160ba02a078b4cc0,False
F,19,catya,3,2675,120,True,True,False,False,False,True,2015-04-08 10:29:05,1428488945.0,1,True,False,False,False,False,False,Lonay,Essert-Pittet,0.5,False,False,False,False,False,23.200000762939453,False,True,False,54b81ac6066ea18a038b46ed,54b81acdc56da1b4668b4c32,False
F,22,kimi,3,4248,101,True,False,False,False,False,False,2015-04-06 15:59:13,1428335953.0,1,False,False,True,False,False,False,Köln,Köln,0.6899999976158142,False,False,False,False,False,491.0,False,True,True,54b82de6e96da135078b494d,54b83a8b1a0ba015188b4c2b,False
F,20,Patricia,5,1296,11,True,False,False,False,False,False,2015-04-16 18:11:23,1429207883.0,1,False,False,True,False,False,False,Laupersdorf,Olten,1.0,False,False,False,False,False,134.0,False,False,False,54b8326b190ba0b2338b4a42,550d81a2e96da19d288b476b,False
F,21,#_ Shuuuuut .,3,3450,193,True,False,False,False,False,True,2015-04-08 11:58:14,1428494294.0,1,True,False,False,False,False,False,Meximieux,Meximieux,0.959999978542328,False,False,False,False,False,130.0,False,True,False,54b8e319c56da100528b4636,551bf9dec66da1ba0b8b4e01,False
F,21,Zoe,9,5806,121,True,True,True,False,False,True,2015-04-26 08:32:26,1430037146.0,2,False,True,True,False,False,False,Luzern,Alpnach,0.6899999976158142,False,False,False,False,False,135.0,False,True,False,54b8e77de86da1c1868b4b3e,552ab279190ba0ee5c8b49f4,False
F,22,Andrea,1,1134,25,False,True,True,False,False,False,2015-04-02 23:35:22,1428017722.0,1,False,False,True,False,False,False,Thun,Thun,0.4600000083446502,False,False,False,False,False,79.19999694824219,False,False,False,54b9159f140ba085558b4df6,551309a2cc6da19a7e8b4573,False
F,23,Inna,3,3417,220,True,True,True,False,False,False,2015-05-03 06:14:48,1430633688.0,1,False,True,False,False,False,False,Берлин,Цюрих,0.5400000214576721,False,False,False,False,False,173.0,False,False,False,54b94927076ea1f94c8b4733,551d2915c46da10d7c8b4944,False
F,21,Amelia,1,276,8,False,True,False,False,False,False,2015-04-26 10:34:36,1430044476.0,2,True,False,False,False,True,False,Saint-Sylvestre,Givisiez,0.9200000166893004,False,False,False,False,False,50.29999923706055,False,True,False,54b94d36c76da11b6b8b4711,5533c5c5eb6da195928b4f9a,False
F,22,Marilou,3,4190,271,True,True,True,False,False,True,2015-04-06 16:05:03,1428336303.0,1,True,False,False,False,False,False,Grenoble,Grenoble,0.0,False,False,False,False,False,165.0,False,False,True,54b9513dca6da13e758b4de4,551fd78d160ba056178b4782,False
F,20,Shabani vlora,3,2716,177,False,True,False,False,False,False,2015-04-06 12:50:43,1428324643.0,1,True,False,False,False,False,False,Morges,Annemasse,0.0,False,False,False,False,False,47.400001525878906,False,True,False,54b95ffae96da194058b4c34,54b989ea066ea1995f8b4c15,False
F,23,Moun's,1,2544,184,True,True,False,False,False,False,2015-04-05 14:45:40,1428245140.0,1,True,False,False,False,False,False,Annemasse,Annemasse,0.2300000041723251,False,False,False,False,False,47.29999923706055,False,True,False,54b97c21c46da1934c8b46ae,54b97c27076ea19a2b8b49af,False
F,24,nat,6,5584,205,False,False,False,False,False,True,2015-04-27 19:39:30,1430163570.0,1,False,False,True,False,False,False,Solothurn,Solothurn,0.5,False,False,False,False,False,102.0,False,False,True,54b9b15e096ea1374b8b4622,5538cab9e66da1e4728b459a,False
F,19,Laura,10,3706,190,True,True,False,False,False,False,2015-04-06 15:11:57,1428333117.0,1,True,False,False,False,False,False,Annecy,Héry-sur-Alby,0.9200000166893004,False,False,False,False,False,92.6999969482422,False,True,True,54ba3f19c46da1756b8b4836,550fac8c150ba0f51a8b4bc0,False
F,24,Yellena,2,4877,498,False,False,True,False,False,False,2015-04-07 08:26:50,1428395210.0,1,True,False,False,False,False,False,Yverdon-les-Bains,Bijeljina,0.7699999809265137,False,False,False,False,False,999.0,False,True,False,54ba58e1e96da124918b4d36,54ba60ac180ba0494a8b4e31,False
F,23,Glory 💋 Glory,3,3810,104,True,True,True,False,False,False,2015-04-26 09:32:08,1430040728.0,3,False,True,True,False,False,False,Meiringen,Sachseln,0.8799999952316284,False,False,False,False,False,0.0,False,True,False,54ba8d4a076ea196428b4bed,5539843bed6da12a338b4bd5,False
F,22,Nevena,3,4997,305,True,True,True,False,False,False,2015-05-03 00:42:31,1430613751.0,1,True,False,False,False,False,False,Genève,Genève,0.5799999833106995,False,False,False,False,False,50.900001525878906,False,True,False,54bac179e96da114878b49c5,552ab5261c0ba0da6c8b466a,False
F,21,Clau,6,2042,132,False,True,False,False,False,False,2015-04-06 15:53:09,1428335589.0,1,True,False,False,False,False,False,Bellegarde-sur-Valserine,Bellegarde-sur-Valserine,0.0,False,False,False,False,False,78.80000305175781,False,False,True,54bade8cc56da1234c8b46bf,54f225dcc96da1cd698b46d7,False
F,24,Phoebe,4,2925,145,True,False,False,False,False,False,2015-04-06 15:32:15,1428334335.0,1,False,False,True,False,False,False,Freiburg,Bern,0.1899999976158142,False,False,False,False,False,77.9000015258789,False,False,True,54bb7ab1c46da125558b4ce6,551051631c0ba039268b4e6e,False
F,22,Julia,9,3300,172,True,True,True,False,False,False,2015-04-24 19:58:25,1429905505.0,1,False,False,True,False,False,False,Aalen,Aalen,0.6499999761581421,False,False,False,False,False,366.0,False,False,False,54bb9ee0c46da16c328b4f7a,55182edce96da16b9e8b4592,False
F,20,Jessie,7,4840,282,False,True,False,False,False,False,2015-04-08 14:48:41,1428504521.0,1,False,False,True,False,False,False,Bad Säckingen,Rheinfelden,0.270000010728836,False,False,False,False,False,145.0,False,True,True,54bbbc0c066ea169428b4e39,55201758e96da1ff4b8b4ce4,False
F,25,Naomi,12,5205,250,True,False,False,False,False,True,2015-04-19 11:46:07,1429443967.0,1,False,False,True,False,False,False,Basel,Dietikon,0.8500000238418579,False,False,False,False,False,167.0,False,True,True,54bbca97190ba0bf618b494a,552d381f150ba0a8698b4ad4,False
F,23,BLvKGxLD,4,3723,91,True,True,True,False,False,False,2015-04-26 11:29:10,1430047750.0,1,False,False,True,False,False,False,Zürich,Dietlikon,0.8500000238418579,False,False,False,False,False,181.0,False,True,True,54bc1dfd150ba067358b4641,5532aa79ec6da155828b4df5,False
F,22,Sugarrr,2,5488,130,True,True,False,False,False,False,2015-04-26 10:28:26,1430044106.0,1,True,False,False,False,False,False,Genève,Meyrin,0.8500000238418579,False,False,False,False,False,54.70000076293945,False,True,False,54bc33101b0ba0da638b45e7,5521259a1c0ba017718b4cb2,False
F,23,Nati,2,2214,31,True,True,False,False,False,True,2015-04-26 11:27:48,1430047668.0,1,False,False,True,False,False,False,Seon,Seon,0.5,False,False,False,False,False,149.0,False,True,True,54bc3750140ba03f518b49fa,54bc3757140ba0d0588b470b,False
F,19,Karma,18,3962,117,True,False,False,False,False,True,2015-04-25 23:03:15,1430002995.0,1,False,False,True,False,False,False,Basel,Basel,0.8500000238418579,False,False,False,False,False,137.0,False,True,False,54bcde4a1a0ba08e358b4ff9,55368da3c66da1d2348b476f,False
F,24,Engelchen,8,6563,276,True,False,False,False,False,True,2015-04-06 16:06:13,1428336373.0,1,False,False,True,False,False,False,Las Bahamas,Saarlouis,0.7699999809265137,False,False,False,False,False,312.0,False,True,True,54bcf26dc46da1bf058b504a,54fe9ced150ba0b2658b476c,False
F,24,Soreya,4,3079,122,True,True,True,False,False,False,2015-04-25 17:32:08,1429983128.0,1,False,False,True,False,False,False,Basel,Huningue,1.0,False,False,False,False,False,139.0,False,True,False,54bd2651ca6da142898b4ad7,5518b0900b6ea1582b8b4570,False
F,22,ldncln,4,5094,300,False,False,False,False,False,False,2015-04-06 15:48:00,1428335280.0,1,False,False,True,False,False,False,Bern,Bern,0.7300000190734863,False,False,False,False,False,73.80000305175781,False,True,True,54bd32a6066ea13d718b46df,55119c2a066ea1291f8b45dc,False
F,24,Mischi,7,3911,91,False,True,False,False,False,True,2015-04-26 11:31:43,1430047903.0,1,False,False,True,False,False,False,Lenzburg,Fahrwangen,0.7300000190734863,False,False,False,False,False,149.0,False,True,True,54be50c3c86da19d3d8b4943,5526cfbde86da1a53e8b49d0,False
F,23,Alexandra Lou,9,3930,103,True,True,False,False,False,True,2015-04-25 23:14:38,1430003678.0,1,False,False,True,False,False,False,Egeln,Malters,0.959999978542328,False,False,False,False,False,131.0,False,True,False,54be602f170ba0d2148b4982,552a077e180ba068438b4bb8,False
F,24,.....,2,351,4,False,True,False,False,False,False,2015-04-26 11:37:36,1430048256.0,1,False,False,True,False,False,False,Baden,Ehrendingen,0.3499999940395355,False,False,False,False,False,169.0,False,False,True,54be7060c46da1cc488b5044,552d698c1c0ba0d6058b46ed,False
F,23,Medena,3,2979,73,True,False,False,False,False,False,2015-04-08 15:14:55,1428506095.0,1,False,False,True,False,False,False,Bern,Aarwangen,0.8799999952316284,False,False,False,False,False,117.0,False,True,True,54be9bd7180ba06f7e8b4de5,54be9fa2086ea142128b483b,False
F,20,Skalerya,7,2812,202,True,False,False,False,True,True,2015-04-25 00:35:20,1429922120.0,1,True,False,False,False,False,False,Pontarlier,Pontarlier,0.8500000238418579,False,False,False,False,False,47.29999923706055,False,True,False,54bfac66e96da1a00b8b47cc,55335fa6180ba0d5638b4fd0,False
F,23,sunny,1,544,9,True,True,True,False,True,False,2015-04-27 19:06:09,1430161569.0,1,False,False,True,False,False,False,Ostfildern,Ostfildern,0.7300000190734863,False,False,False,False,False,315.0,False,True,True,54bfced31b0ba0bb4c8b4ac7,552d7a5bca6da1233f8b4bef,False
F,24,w_zh_90,13,7943,219,True,False,False,False,False,False,2015-04-26 10:37:42,1430044662.0,3,False,True,True,False,False,False,Glattpark,Wangen-Brüttisellen,0.8500000238418579,False,False,False,False,False,182.0,False,True,False,54bff5bd150ba00b498b45b7,54f85ab5cc6da1fc858b4569,False
F,22,Sandra,9,9651,318,False,False,True,False,False,True,2015-04-26 18:51:48,1430074308.0,1,False,False,True,False,False,False,Rheinfelden,Rheinfelden,0.8799999952316284,False,False,False,False,False,143.0,False,True,True,54bff772cd6da1c3948b4582,553cf0fc096ea14a838b45b8,False
F,24,vivi,5,285,0,True,True,True,False,False,False,2015-04-20 19:49:36,1429559376.0,1,True,False,False,False,False,False,Thaon-les-Vosges,Thaon-les-Vosges,0.9200000166893004,False,False,False,False,False,193.0,False,True,False,54c0013dc56da1eb558b476a,5527d435180ba0f5298b4c89,False
F,24,peaches,17,7217,719,False,False,False,False,False,False,2015-04-04 19:33:31,1428176011.0,3,False,True,True,False,False,False,Luzern,Luzern,0.4199999868869781,False,False,False,False,False,140.0,False,True,False,54c019e3cc6da199558b45c8,550c8c73c76da122288b4682,False
F,22,Dancehall❤,1,4400,106,True,True,True,False,False,False,2015-04-11 22:32:34,1428791554.0,1,False,False,True,False,False,False,Freiburg im Breisgau,Hartheim am Rhein,0.1500000059604644,False,False,False,False,False,174.0,False,True,True,54c022b6cb6da1325b8b496c,5515a340c66da1a3738b4799,False
F,23,Theresa Anna,6,9931,759,True,False,False,False,False,False,2015-04-06 15:57:18,1428335838.0,1,False,False,True,False,False,False,Dornbirn,Dornbirn,0.8799999952316284,False,True,False,False,True,254.0,False,True,True,54c10869cb6da1d8218b4a2b,5516812e180ba0cf088b45f9,False
F,19,Adele 🎈,4,3885,49,True,False,False,False,False,False,2015-04-26 02:51:49,1430016709.0,1,False,False,False,True,False,False,Vercelli,Vercelli,0.3100000023841858,False,False,False,True,False,192.0,False,False,False,54c119c3c56da192318b4aae,54c119c9e86da12e4a8b4df4,False
F,20,Selda,2,2028,48,True,False,False,False,False,True,2015-04-25 11:10:12,1429960212.0,1,False,False,True,False,False,False,Zürich,Schlieren,0.8799999952316284,False,False,False,False,False,168.0,False,True,False,54c12ca21b0ba00b168b4bd8,54dbbb84cb6da1ba1d8b464c,False
F,23,Némo,5,1170,19,False,True,False,False,False,True,2015-04-26 10:15:08,1430043308.0,1,True,False,False,False,False,False,Nancy,Villers-lès-Nancy,1.0,False,False,False,False,False,243.0,False,True,False,54c17726160ba094328b48e9,54c17a58e96da1f28b8b4b7f,False
F,22,Andrea,14,6865,448,True,False,False,False,False,True,2015-04-26 10:44:05,1430045045.0,1,False,False,True,False,False,False,Niederbipp,Kriegstetten,0.8500000238418579,False,False,False,False,False,103.0,False,False,False,54c1a08a140ba00a6e8b4970,54c1a0f7140ba08d6f8b49a1,False
F,20,Mari,8,2321,76,True,False,False,False,False,False,2015-04-26 11:28:47,1430047727.0,1,False,False,False,True,False,False,Locarno,Minusio,0.0,False,False,False,False,False,171.0,False,False,True,54c26b67140ba03c068b49e8,553012ecc86da187128b4580,False
F,19,Johanna,4,1163,116,True,True,True,False,False,True,2015-04-06 04:11:05,1428293465.0,1,True,False,False,False,False,False,Cranves-Sales,Cranves-Sales,0.5400000214576721,False,False,False,False,False,46.09999847412109,False,False,False,54c291771b0ba084038b477b,54c9aa560b6ea1a76c8b4c12,False
F,19,karen,7,4217,89,False,True,False,False,False,False,2015-04-23 07:00:35,1429772435.0,1,False,False,True,False,False,False,Zürich,Oberengstringen,0.8100000023841858,False,False,False,False,False,171.0,False,True,False,54c2c85bea6da119798b4b9e,550f2a0ce76da14f1a8b459b,False
F,25,rebecca,2,4017,157,False,True,False,False,False,False,2015-04-26 10:44:10,1430045050.0,1,True,False,False,False,False,False,Lyon,Saint-Genis-Laval,0.0,False,False,False,False,False,169.0,False,True,False,54c3a0981b0ba0a36d8b47c6,54c3a0b6ea6da18b7e8b45ea,False
F,24,Latina,9,3608,138,True,False,False,False,False,False,2015-04-08 14:55:53,1428504953.0,1,False,False,True,False,False,False,Uerikon,Langnau am Albis,0.6499999761581421,False,False,False,False,False,168.0,False,False,True,54c3a2bfea6da11f7e8b48f4,54c3a2c3c76da19a598b4aa3,False
F,24,Marine,1,1064,48,True,True,True,False,False,False,2015-04-05 22:20:54,1428272454.0,1,True,False,False,False,False,False,Genève,Genève,0.0,False,False,False,False,False,50.70000076293945,False,False,False,54c3e363ca6da1eb648b4b47,54c3e367140ba040798b46c3,False
F,19,Melissa,5,3861,92,False,True,False,False,False,False,2015-04-25 19:20:18,1429989618.0,1,False,False,True,False,False,False,Bern,Bern,0.3100000023841858,False,False,False,False,False,77.0,False,True,False,54c3eec4140ba0531f8b45c5,553b2a35e86da1712a8b45fc,False
F,20,Flora,2,1728,81,False,True,False,False,False,False,2015-04-07 03:57:20,1428379040.0,1,True,False,False,False,False,False,Morteau,Pontarlier,0.0,False,False,False,False,False,49.5,False,True,False,54c40044c56da155248b4d60,54f32ba51a0ba0b2598b4dec,False
F,24,🎀corinne🎀,7,5086,108,True,True,False,False,False,True,2015-04-26 17:58:37,1430071117.0,1,False,False,True,False,False,False,Suhr,Suhr,0.7699999809265137,False,False,False,False,False,145.0,False,True,True,54c41707c76da1151c8b4626,553cad1d180ba0ac258b4878,False
F,23,lisa__xyz,1,1068,36,True,True,True,False,False,False,2015-04-26 18:52:55,1430074375.0,1,False,True,False,False,False,False,Frankfurt am Main,Frankfurt,0.3499999940395355,False,False,False,False,False,428.0,False,True,True,54c4c4ef0b6ea141038b4b50,54c4c4f6180ba0e4108b4b0b,False
F,22,Mel,11,3683,278,False,False,True,False,False,True,2015-04-25 13:39:33,1429969173.0,1,False,False,False,False,False,True,Hunzenschwil,Lenzburg,0.959999978542328,False,False,False,False,False,151.0,False,True,False,54c4f4fac86da1057a8b4c26,54c4f505140ba0a36f8b4585,False
F,24,Sandra,1,1777,83,True,True,True,False,False,False,2015-04-06 16:13:53,1428336833.0,1,False,False,False,False,True,False,Saarburg,Saarburg,0.6200000047683716,False,False,False,False,False,343.0,False,True,False,54c4ff5fc96da1d96f8b4eb6,54c4ff691a0ba0d4348b484b,False
F,19,Camille,2,2130,73,True,True,True,False,False,False,2015-04-07 11:42:16,1428406936.0,1,True,False,False,False,False,False,Bulle,Bulle,0.6200000047683716,False,False,False,False,False,31.5,False,True,True,54c502061b0ba0683c8b4aa8,54c507b6cb6da11d628b4ad6,False
F,21,tutnix,9,6624,138,False,True,False,False,False,True,2015-04-25 21:15:17,1429996517.0,1,False,False,True,False,False,False,Kriens,Zürich,0.5400000214576721,False,False,False,False,False,174.0,False,True,False,54c540e11c0ba044708b4ce7,54c547f8066ea1dd468b470d,False
F,19,Good Girl,6,3960,318,True,True,True,False,False,False,2015-04-07 12:06:57,1428408417.0,2,False,True,False,False,True,False,London,Geneva,0.6200000047683716,False,False,False,False,False,51.79999923706055,False,False,True,54c54f1e180ba0e3668b4a01,5505fb1e180ba0a72f8b4888,False
F,20,meli,2,727,18,True,True,False,False,False,False,2015-04-26 11:23:54,1430047434.0,1,False,False,True,False,False,False,Biel,Biel,0.7300000190734863,False,False,False,False,False,83.4000015258789,False,True,True,54c55b4f190ba05b508b45fc,5532a2cf140ba090758b47fe,False
F,22,Linda,1,1638,59,True,False,False,False,False,False,2015-04-06 15:57:13,1428335833.0,1,False,False,True,False,False,False,Bietigheim-Bissingen,Bietigheim-Bissingen,0.5799999833106995,False,False,False,False,False,326.0,False,False,True,54c5811c0b6ea11b948b4851,55150b7d140ba0c2638b4ad1,False
F,19,Emilie Voiblet,5,4048,268,False,False,False,False,False,False,2015-04-06 14:04:27,1428329067.0,1,True,False,False,False,False,False,Bienne,Orvin,0.959999978542328,False,False,False,False,False,82.9000015258789,False,True,False,54c65e48150ba0842c8b4d89,54c65e4ec56da153738b4d7d,False
F,19,Daniela 🎀,3,5199,234,False,True,False,False,False,False,2015-04-06 16:00:41,1428336041.0,1,True,False,False,False,False,False,Genève,Genève,0.8100000023841858,False,False,False,False,False,52.0,False,True,False,54c668580a6ea1d7208b4c44,54c6685dca6da108328b4afb,False
F,22,Lily l'Antillaise,3,1085,32,True,True,False,False,False,False,2015-04-27 19:13:46,1430162026.0,1,True,False,False,False,False,False,Lyon,Lyon,0.8500000238418579,False,False,False,False,False,162.0,False,True,True,54c6889b066ea1b12c8b4a8d,5530281fc66da114468b4658,False
F,24,Roya,12,12272,766,True,True,True,False,False,True,2015-04-06 16:04:54,1428336294.0,1,False,False,True,False,False,False,Speyer,Speyer,0.5799999833106995,False,False,False,False,False,337.0,False,True,True,54c6935be86da1777e8b46df,54c6a2391a0ba0c77f8b47d4,False
F,21,live_love_laugh,5,3981,107,True,True,True,False,False,False,2015-04-24 11:21:19,1429874479.0,1,False,False,True,False,False,False,Zürich,Weiningen,0.5,False,False,False,False,False,168.0,False,True,False,54c69b17180ba0e10b8b47e3,55093e491b0ba093098b49b3,False
F,21,ludivine,9,8544,325,True,True,True,False,False,False,2015-04-26 06:52:58,1430031178.0,1,True,False,False,False,False,False,Lyon,Lyon,0.0799999982118606,False,False,False,False,False,161.0,False,True,False,54c6a2c31c0ba05f338b4cd4,54e76439160ba0f3128b4b95,False
F,22,Tatjana,8,1276,67,False,True,False,False,False,False,2015-04-06 15:57:09,1428335829.0,1,False,False,True,False,False,False,Speyer,Speyer,0.8500000238418579,False,False,False,False,False,339.0,False,True,True,54c6a9b5cb6da17f0a8b4810,54ccd5af150ba0bb228b4e1f,False
F,22,Denise,11,1541,26,False,False,False,False,False,False,2015-04-25 19:57:45,1429991865.0,2,False,True,True,False,False,False,"Grißheim, Baden-Wurttemberg, Germany",Neuenburg am Rhein,0.8799999952316284,False,False,False,False,False,167.0,False,False,False,54c6aad1e66da15e368b4584,54c6b076c86da13e8a8b46d0,False
F,24,Estelle,2,3109,143,True,True,True,False,False,False,2015-04-26 18:45:00,1430073900.0,3,True,True,True,False,False,False,Corminboeuf,Corminboeuf,0.699999988079071,False,False,False,False,False,48.0,False,True,True,54c6b381e96da100488b494e,55007853076ea10c2b8b4d11,False
F,22,Jässica,3,3941,127,True,False,False,False,False,False,2015-04-06 16:11:07,1428336667.0,1,False,False,True,False,False,False,Zimmern ob Rottweil,Zimmern ob Rottweil,0.5,False,False,False,False,False,234.0,False,True,True,54c6b3e6150ba0fd3e8b4c30,54c6b3ef086ea180948b490a,False
F,19,Marisa,4,3548,225,True,True,False,False,False,False,2015-04-26 14:26:52,1430058412.0,2,True,False,False,False,False,True,Lausanne,Vauderens,0.9200000166893004,False,False,False,False,False,19.799999237060547,False,True,True,54c7855e150ba0a5058b4a47,54e344a8160ba0cb0e8b4815,False
F,21,Welcome2Wonderland,23,10231,548,True,False,False,False,False,False,2015-04-26 09:50:24,1430041824.0,1,False,False,True,False,False,False,Turgi,Turgi,1.0,False,False,False,False,False,164.0,False,False,False,54c7ddd20b6ea1f28e8b4725,5530344cc76da1dc368b4779,False
F,26,ask me,3,3077,98,True,False,False,False,False,False,2015-04-06 15:55:26,1428335726.0,1,False,False,True,False,False,False,Esslingen am Neckar,Ostfildern,0.7699999809265137,False,False,False,False,False,312.0,False,True,True,54c7f76f150ba0c52d8b48d7,55142cd1160ba053558b4a6e,False
F,25,Sherry 🍒,3,2675,148,True,True,True,False,False,False,2015-04-19 11:53:36,1429444416.0,2,False,True,True,False,False,False,Köln,Köln,1.0,False,False,False,False,False,492.0,False,True,True,54c8ba50e56da1a82e8b45fd,5533925a096ea154128b456f,False
F,21,Bia,3,803,10,True,True,True,False,False,False,2015-04-08 14:22:28,1428502948.0,1,False,False,True,False,False,False,Neukirch,Furtwangen im Schwarzwald,0.8100000023841858,False,False,False,False,False,204.0,False,True,False,54c8e509ca6da183588b4715,54fe8dd3e96da16e178b4cbf,False
F,21,Cindy,7,1829,75,False,False,True,False,False,True,2015-04-08 15:20:46,1428506446.0,1,False,False,True,False,False,False,Schönbühl,Urtenen-Schönbühl,0.8799999952316284,False,False,False,False,False,86.5,False,True,True,54c9379ecb6da197958b4674,54ca0261c96da1414b8b4847,False
F,20,Isabell,4,980,27,True,True,False,False,False,False,2015-04-08 12:13:15,1428495195.0,1,False,False,True,False,False,False,Ettenheim,Ettenheim,0.7699999809265137,False,False,False,False,False,213.0,False,True,False,54c941991c0ba0f6828b4cd2,54de449e1a0ba05b308b4ea2,False
F,22,Kimberly,11,1652,59,False,True,True,False,False,False,2015-04-26 09:35:13,1430040913.0,1,True,False,False,False,False,False,La Chaux-de-Fonds,La Chaux-de-Fonds,0.6899999976158142,False,False,False,False,False,65.69999694824219,False,True,False,54c95c66180ba0b7228b4574,5526e423140ba065498b493b,False
F,23,Milena,1,1400,37,False,False,True,False,False,False,2015-04-06 16:03:07,1428336187.0,1,False,False,True,False,False,False,Basel,Basel,0.0,False,False,False,False,False,135.0,False,False,True,54c9f3f80a6ea1807b8b4adb,54c9f3fae96da1728f8b4a27,False
F,23,Steff,1,4836,272,True,True,False,False,False,False,2015-04-26 13:12:03,1430053923.0,1,False,True,False,False,False,False,Bulle,Daillettes,0.0399999991059303,False,False,False,False,False,48.900001525878906,False,True,True,54ca0c97066ea16b478b4ab6,54ca0d2e180ba059748b4f64,False
F,23,Rebecca Laura,3,4209,148,False,True,False,False,False,False,2015-04-26 04:40:16,1430023216.0,1,False,False,True,False,False,False,Solothurn,Grenchen,0.0,False,False,False,False,False,93.8000030517578,False,False,False,54ca1a2e1c0ba060588b4648,55054e43066ea127958b491e,False
F,22,Jessi 💜,6,2237,37,True,False,False,False,False,False,2015-04-26 10:31:48,1430044308.0,1,False,False,True,False,False,False,Klettgau,Waldshut-Tiengen,0.5,False,False,False,False,False,175.0,False,True,False,54ca2a95170ba0885e8b48d7,55379c22076ea1c8398b4d93,False
F,24,Annabelle ❤,5,6993,279,True,False,False,False,False,False,2015-04-26 16:12:54,1430064774.0,1,False,False,True,False,False,False,Villingen-Schwenningen,Villingen-Schwenningen,1.0,False,False,False,False,False,225.0,False,True,False,54ca2f9c076ea1fb4c8b45c7,5522c9b4160ba0ce7f8b4759,False
F,19,Caro,4,364,13,True,False,False,False,False,True,2015-05-02 11:28:01,1430566081.0,1,True,False,False,False,False,False,Nancy,Nancy,0.9200000166893004,False,False,False,False,False,244.0,False,True,False,54ca646f180ba011338b4a5a,54ca6e31ca6da1a3168b4957,False
F,19,1.3.1.2,5,5103,95,False,False,False,False,False,False,2015-04-26 05:50:34,1430027434.0,1,False,False,True,False,False,False,Remetschwil,Remetschwil,0.7699999809265137,False,False,False,False,False,161.0,False,True,False,54ca76961a0ba0152d8b46ef,54ca77091b0ba071628b4832,False
F,20,Cynthia,10,5912,129,False,True,False,False,False,False,2015-04-25 17:15:06,1429982106.0,1,True,False,False,False,False,False,Lyon,Lyon,0.9200000166893004,False,False,False,False,False,164.0,False,True,False,54cb2881cc6da1aa588b4586,55357642cd6da166828b45ad,False
F,20,fabe,5,6640,204,False,False,True,False,False,False,2015-04-08 14:33:37,1428503617.0,1,False,False,True,False,False,False,Köniz,Grosshöchstetten,0.8799999952316284,False,False,False,False,False,87.5,False,True,True,54cb84b1076ea1de298b4cbb,54cb84b7140ba034748b4c59,False
F,23,maureen,4,2784,225,False,True,False,False,False,False,2015-04-19 10:22:13,1429438933.0,1,False,False,False,False,False,True,Niederhasli,Niederhasli,1.0,False,False,False,False,False,177.0,False,False,False,54cba3dc190ba076618b45e9,54cbea51c76da1c2388b473b,False
F,22,LadyPearl,4,1513,41,True,True,False,False,False,True,2015-04-08 15:30:47,1428507047.0,1,False,False,True,False,False,False,Zell im Wiesental,Zell im Wiesental,0.6200000047683716,False,False,False,False,False,159.0,False,True,True,54cbc0761c0ba0b42f8b4650,54cd1745190ba0c5548b4855,False
F,23,Moon,4,5338,179,True,True,True,False,False,True,2015-04-08 14:55:51,1428504951.0,1,False,False,True,False,False,False,Rendsburg,Luzern,0.8799999952316284,False,False,False,False,False,139.0,False,True,True,54cd19ccc56da190428b466d,54fc448ac76da1157a8b4702,False
F,19,Melanie,1,2119,139,False,True,False,False,False,False,2015-04-06 11:44:10,1428320650.0,1,True,False,False,False,False,False,Genève,Genève,0.8799999952316284,False,False,False,False,False,52.70000076293945,False,True,False,54cde2bb1b0ba01a6f8b47aa,54cde2c2170ba04c0d8b494a,False
